Summary at end of file
----------------------------------------------------------------------
Bucket	Keys
18101	EMPTY
18102	EMPTY
18103	EMPTY
18104	FRADETTE
18105	OMAN
18106	LUZAR
18107	EMPTY
18108	EMPTY
18109	LASHOMB; OMAR
18110	EMPTY
18111	MONSOUR
18112	EMPTY
18113	HAMMERLE
18114	EMPTY
18115	EMPTY
18116	VARANESE; LINKE
18117	JERDING; SEMBLER
18118	GHELFI
18119	CAKE
18120	VILORIA
18121	EMPTY
18122	BRANDSTROM
18123	RUFFELL; BOUDREAU
18124	EMPTY
18125	EMPTY
18126	BOEHNKE; LINKO; YARBOUGH; HEINDEL
18127	BERSCHAUER
18128	DEKUYPER; FRANZETTI; BERLANGA
18129	EMPTY
18130	LINKS
18131	DATRI; BLAKENSHIP; KOHLI
18132	EMPTY
18133	HAMMERLY; POZZI; WHIDDON; FENNELL
18134	EMPTY
18135	SIEVERTSEN
18136	EMPTY
18137	HOGLAN; BELVINS
18138	EGVIRRE
18139	POZZO
18140	PHILIO; FUERSTENAU; BIENKOWSKI
18141	MAZIKOWSKI; KOHLS; PHILIP
18142	BERFIELD; WHITEHILL
18143	AURES
18144	RIVIRA; VANDEZANDE
18145	EMPTY
18146	CAPESTANY; WILDHABER
18147	EMPTY
18148	ZUCCONI; DONLIN
18149	CAPANO
18150	EMPTY
18151	EMPTY
18152	KOLLMEYER; ANDRA; PASSMAN; CALE
18153	EMPTY
18154	EMPTY
18155	FENNEMA
18156	SEREMET; CALI; ANDRE
18157	SCHIERENBECK; HJORT; SOURS
18158	CALK
18159	CALL
18160	TUTTON
18161	LEIDEL
18162	CALO
18163	EMPTY
18164	BOXER
18165	EMPTY
18166	TWOMBLEY
18167	LEIDER
18168	TENTION
18169	EMPTY
18170	EMPTY
18171	PRILL
18172	CHORLEY; ARMENDARIZ; SOUSA
18173	EMPTY
18174	SARANITI; BENTIVEGNA
18175	EMPTY
18176	HANWAY; ANDRY
18177	EMPTY
18178	EMPTY
18179	EMPTY
18180	KLENOVICH; NOCEK
18181	EMPTY
18182	MAGINNIS
18183	TYSINGER
18184	KLAWITTER
18185	EMPTY
18186	BROMFIELD; OGLETREE
18187	SCHAPPERT; CURIEL
18188	BIDGOOD
18189	NORDMANN; HONNOLD; SWEZEY; HOLBROOKS; DATTA
18190	WASHMUTH
18191	EMPTY
18192	YOUNGQUIST
18193	DATTE; PRIMA; CAMM
18194	EMPTY
18195	EMPTY
18196	EDMONDSON; CAMP
18197	HAGINS; PRIME
18198	EMPTY
18199	EMPTY
18200	EMPTY
18201	SHAULL
18202	EMPTY
18203	EMPTY
18204	VANBENTHUYSE; KNOWLTON
18205	JOAS; PRIMM
18206	EMPTY
18207	PRIMO
18208	CHRISWELL
18209	EMPTY
18210	SUDDOTH
18211	EMPTY
18212	SOUTH
18213	BUBOLTZ
18214	CANA; KOHNZ
18215	LINNE
18216	EMPTY
18217	KINDLIMANN; WILLIVER
18218	CANE
18219	SOUTO; MALMBERG
18220	HURTGEN; SUNESON
18221	EREAUX
18222	WATRAL; KELII; HUSBAND
18223	EMPTY
18224	MOLLIERE; BENISH; URIOSTEGUI; JOBE
18225	EMPTY
18226	SEHNERT
18227	SUELLENTROP; CANN
18228	CANO
18229	EMPTY
18230	PRINE
18231	EMPTY
18232	PRING
18233	WHIPPIE
18234	CANU; GERVAIS
18235	DRALEAU
18236	CANSECO
18237	EMPTY
18238	JOBS
18239	PRINN; LEVERENTZ
18240	EPOLITO; ATTLESON; VALLIAN
18241	GETTING; FAULCONER; OMER
18242	COLUCCI
18243	SULLINS
18244	PRINS
18245	DELCAMP
18246	KELLAWAY
18247	KARSTETTER
18248	EMPTY
18249	EMPTY
18250	EMPTY
18251	PRINZ
18252	EMPTY
18253	EMPTY
18254	EMPTY
18255	DOBRININ
18256	EMPTY
18257	JERNEJCIC
18258	MINYARD
18259	EMPTY
18260	EMPTY
18261	EMPTY
18262	VAGOTT
18263	JOCK
18264	BENITO
18265	ERARD
18266	MCCLENNON; CHENOWETH
18267	MAHMUD
18268	EMPTY
18269	HOGLEN; LUCHSINGER; GAONA
18270	EMPTY
18271	EMPTY
18272	MASTROPAOLO
18273	EMPTY
18274	EMPTY
18275	BENITZ; DELANCEY
18276	PRIOR
18277	DUMAG; YOKEL; WESTMAN
18278	EMPTY
18279	EMPTY
18280	EMPTY
18281	EMPTY
18282	EMPTY
18283	EMPTY
18284	DUMAN; CAPE
18285	DERFUS; WOOLSTENHULME; STAELENS
18286	GEBRAYEL
18287	EMPTY
18288	DUMAR; LEIDIG
18289	KLINEFELTER; DUMAS
18290	EMPTY
18291	HAGGARTY
18292	EMPTY
18293	CHARITY
18294	CARILLION; LEGGANS; CAPO
18295	DUMAY; CAPP
18296	EMPTY
18297	EMPTY
18298	EMPTY
18299	MCCOREY
18300	EMPTY
18301	HAFFORD
18302	EMPTY
18303	RAWLE; THANPAENG
18304	EMPTY
18305	RIGONI
18306	BURRUSS
18307	EPERSON; HOMZA
18308	RASAVONG
18309	ERASO; IDEMOTO
18310	JODY
18311	PARTIDA
18312	EMPTY
18313	EMPTY
18314	NICOLOZAKES; CARKHUFF
18315	EMPTY
18316	EMPTY
18317	RAWLS
18318	NORDMARK; SEIGLE
18319	ABALOS
18320	EMPTY
18321	EMPTY
18322	NEYMAN
18323	THUNDERCLOUD
18324	EMPTY
18325	PARTIDO
18326	ABALOZ; KELLN
18327	KELLO
18328	EMPTY
18329	EMPTY
18330	LIMAGE; JOEL; SWARNER
18331	KELLS
18332	WHIPPLE
18333	ZICKER; CAPATA; FENNERN
18334	TAGLAUER
18335	ERATH
18336	CARTHENS; ROMMELFANGER
18337	FRANZMANN; HEERALALL; STREBECK; YING; KELLY
18338	GUERETTA
18339	KOHRS
18340	KOHRT
18341	NOULLET; CAPATI
18342	ZABLOCKI; GUERETTE
18343	EMPTY
18344	EMPTY
18345	DIALS
18346	CARA; WEITZE; DONLON
18347	EMPTY
18348	EMPTY
18349	CARD
18350	CARE
18351	ASPDEN
18352	EMPTY
18353	EMPTY
18354	PATOCK; MENZEL
18355	BRYDON
18356	ERIKSEN
18357	BERNBECK; MARBURGER; CARL
18358	UMBENHAUER
18359	CARN
18360	MOURINO; MENZER; CARO
18361	CARP
18362	MACAYAN
18363	GROEBNER; HAGIST; CARR
18364	EMPTY
18365	CART
18366	MERALES; STAUFFACHER
18367	SCACCO
18368	COSGRAY; NAIDOO
18369	MARCHETTA
18370	LATULIPPE; CARY
18371	EMPTY
18372	VALLIEN
18373	TODOROVICH
18374	EMPTY
18375	PHILPS; YUNKER
18376	VALLIER; ARISPE
18377	MARCHETTI
18378	EGGINK; WOLFRAM
18379	CASA
18380	HALPAIN
18381	EMPTY
18382	EMPTY
18383	CASE
18384	EMPTY
18385	EMPTY
18386	NOCKS; EGGINS; CUOZZO; CASH
18387	AMBOREE
18388	VANSCHUYVER
18389	BASWELL
18390	EMPTY
18391	FREYRE
18392	HANNING
18393	LELACHEUR; BURKHAM; CASO; DIANA
18394	SICHEL
18395	MILDRUM
18396	JONGEBLOED; CLAYBROOKS
18397	CASS
18398	SPARKES; CAST
18399	MARCELIN
18400	EMPTY
18401	DIANI; MCCUMISKEY; PRISK
18402	EMPTY
18403	SOUZA
18404	EMPTY
18405	HERTEL
18406	EMPTY
18407	DIANO; SNOBECK
18408	EMPTY
18409	CRAFFORD
18410	STRALEY
18411	HERTER; JEANBAPTISTE
18412	CATA
18413	EMPTY
18414	EMPTY
18415	GAUMER
18416	KITTERMAN; CATE
18417	STONESTREET
18418	EMPTY
18419	EMPTY
18420	SMITTY
18421	LIDSTONE; DUMES
18422	JOHE
18423	EMPTY
18424	EMPTY
18425	EMPTY
18426	KESHISHIAN; CATO
18427	LINTS
18428	DUMEZ
18429	EMPTY
18430	BISSADA
18431	CATT; JOHN
18432	EMPTY
18433	MILOVICH
18434	LINTZ
18435	EMPTY
18436	SATCHEL; KEEFAUVER; MULLARKEY
18437	EMPTY
18438	KOHUS; SNELLING
18439	NEMANI; WINTHER; BUCHWALD; KOHUT
18440	EMPTY
18441	ANGILELLO
18442	SATCHER
18443	PRITT
18444	DUNBAR
18445	EMPTY
18446	EMPTY
18447	EMPTY
18448	EMPTY
18449	TARMAN; PRITZ
18450	WAREHEIM
18451	EMPTY
18452	SONKENS
18453	EMPTY
18454	SENESE
18455	EMPTY
18456	OUELETTE; CAUL
18457	EFRATI
18458	EMPTY
18459	EMPTY
18460	EMPTY
18461	EMPTY
18462	GAUFUSI; WORELL; WACHOB
18463	OMLI
18464	EMPTY
18465	EMPTY
18466	EMPTY
18467	WOOLWINE
18468	EMPTY
18469	EUGLEY; FULENWIDER
18470	EMPTY
18471	NGUEYN
18472	EMPTY
18473	HUMBLES
18474	EMPTY
18475	EMPTY
18476	EMPTY
18477	ECHAVEZ
18478	CAVA
18479	MENZIE
18480	KINZEL
18481	RIDEL; TORGERSEN
18482	CREGEEN; CAVE
18483	RIDEN
18484	EMPTY
18485	RIDEP; MARCELLA
18486	KINZER
18487	RIDER
18488	RIDES
18489	MARCELLE
18490	EMPTY
18491	EMPTY
18492	SWOAGER
18493	LEIMKUEHLER; MARCELLI
18494	PRIVE
18495	MAEDA
18496	EMPTY
18497	EMPTY
18498	GUSTASON
18499	BALANDRAN; MARCELLO
18500	GUAMAN; ANASTOS
18501	WOLFRED; FERGURSON
18502	EMPTY
18503	EMPTY
18504	ARISTA
18505	UCHYTIL
18506	EMPTY
18507	EMPTY
18508	HELLENBRAND
18509	EMPTY
18510	EMPTY
18511	SISAVATH; LEPINSKI
18512	RANSLER
18513	NOCON
18514	WUOLLE
18515	EMPTY
18516	MARJAN
18517	EMPTY
18518	PATAGUE
18519	EMPTY
18520	EMPTY
18521	EMPTY
18522	EMPTY
18523	SPRATLING
18524	KILDARE; MCGLAUN; BIAGIONI
18525	JOKI
18526	EMPTY
18527	MCDAVITT
18528	EMPTY
18529	DETRICH; FAVAZZA; MCALLEN
18530	ROHLOFF
18531	BRAUCHER; AYCOCK
18532	DETRICK
18533	DEMIANCZYK
18534	EMPTY
18535	THRUTHLEY
18536	EMPTY
18537	EMPTY
18538	EMPTY
18539	EMPTY
18540	ERAZO; RIDGE
18541	BROOKENS; SCHEIBER
18542	EMPTY
18543	EMPTY
18544	EMPTY
18545	EMPTY
18546	MIKITA
18547	EMPTY
18548	EMPTY
18549	EMPTY
18550	GERVASE
18551	ARRIZAGA; MATTURRO
18552	MEAZELL
18553	LAUNDRY
18554	GERVASI
18555	EMPTY
18556	DECLUE
18557	FORCADE; CUNANAN
18558	KELSO
18559	EMPTY
18560	EMPTY
18561	BRELJE; EASTHAM
18562	EMPTY
18563	BURNSTEIN
18564	WAINKRANTZ
18565	EMPTY
18566	NEMARD; VANOORT
18567	EMPTY
18568	NAUGHER
18569	EMPTY
18570	EMPTY
18571	LIPSKAR; MANSOURI
18572	EMPTY
18573	CAWOOD
18574	JOLY
18575	KABALA
18576	EMPTY
18577	PRONTO; CAYA
18578	EMPTY
18579	EMPTY
18580	REAUISH; KASKEY
18581	GENNARIA; JURRIES
18582	EMPTY
18583	SUDBROCK; JOMA
18584	HONAN
18585	BOLSTAD
18586	EMPTY
18587	JOME; CRUMBLEY
18588	EMPTY
18589	HONAS
18590	MCGLAWN
18591	CAYO
18592	TARMEY
18593	DAUBERT
18594	EMPTY
18595	PASSALACQUA
18596	KELTT
18597	DESAUTEL
18598	EMPTY
18599	EMPTY
18600	EMPTY
18601	KELTY
18602	KELTZ
18603	WEISSBRODT
18604	LEBARGE
18605	FEDEROWICZ; HIRSCHFIELD; DUMKE; KINZIE
18606	EMPTY
18607	LINZA; KINZIG; GRISHABER
18608	RABENECK; BARBIERE; KONDRACKI; TELLERS
18609	EMPTY
18610	CAZA
18611	EMPTY
18612	BARBIERI
18613	EMPTY
18614	EMPTY
18615	VETRI
18616	BUTALA
18617	EMPTY
18618	EMPTY
18619	SYREK
18620	GETLER; JONE
18621	EMPTY
18622	JONG
18623	RASNIC
18624	STARCHER
18625	EMPTY
18626	EMPTY
18627	EMPTY
18628	LANTIER
18629	HERTLE; CHIAPPONE; GRANTLAND; ELLZEY
18630	EMPTY
18631	SCHREIMANN; LINZY
18632	PESNER; CDEBACA
18633	REINIER
18634	JONS
18635	BELHUMEUR; DASHEM
18636	EMPTY
18637	BOGARDUS
18638	EMPTY
18639	BESHAW
18640	DASHER
18641	OQUENDA
18642	EMPTY
18643	COCHENOUR; PETERKIN
18644	HONCH
18645	EMPTY
18646	CHIPREAN
18647	ARILDSEN
18648	EMPTY
18649	EMPTY
18650	EMPTY
18651	TURELL; KEEBLER
18652	BARNELL; BELINSKI; BRILLIANT
18653	GIBBINGS
18654	WENSEL
18655	OQUENDO
18656	SCHELLENBERGE
18657	EMPTY
18658	HUDSON
18659	EMPTY
18660	EMPTY
18661	SOLOMAN
18662	RUPAR
18663	EMPTY
18664	EMPTY
18665	EMPTY
18666	FRONDORF; JOOR
18667	JOOS
18668	BELINSKY
18669	HONZEL
18670	JONGSMA; HONDA
18671	EMPTY
18672	EMPTY
18673	SEDITA; MERRYMAN
18674	MCCRABB
18675	EMPTY
18676	EMPTY
18677	SOVAK
18678	MANDOZA
18679	BURNAMAN
18680	LEBARIO; MARUSHIA; THOMISON
18681	EMPTY
18682	BEHRMAN
18683	EMPTY
18684	NUTTALL
18685	EMPTY
18686	DEPINHO; ERIKSON
18687	NORBURY
18688	IANNELLI
18689	DIXSON
18690	GALUSTIAN
18691	EMPTY
18692	OTTERSON
18693	ROBISHAW
18694	EMPTY
18695	CONORICH; MUNDAHL
18696	EMPTY
18697	SPELLER
18698	ANTENOR; STEINFELD
18699	EMPTY
18700	STENGELE; GOTTHELF
18701	PIRMAN
18702	DAUBS
18703	HONEA
18704	KINZLE
18705	STANDING
18706	EMPTY
18707	EMPTY
18708	WETHERBY; LONGSHORE
18709	TINGWALD
18710	NOCUM; ROSENHOLM
18711	TUCKER
18712	CASEBIER
18713	KUBICEK
18714	EMPTY
18715	EMPTY
18716	EMPTY
18717	EMPTY
18718	TUCKEY
18719	BEAUFAIT
18720	HONER
18721	HONES; REINSMITH
18722	VANDERWILT
18723	EMPTY
18724	HALFACRE
18725	EMPTY
18726	CORTER
18727	HONEY; CORTES
18728	MCCORRY
18729	EMPTY
18730	EMPTY
18731	BOLSTER
18732	EMPTY
18733	EMPTY
18734	ALVIAR; CORTEZ
18735	KNOLLMAN
18736	EMPTY
18737	DOLLAHITE; BJORKMAN
18738	EMPTY
18739	BELLINGER
18740	KRAICHELY
18741	SYRIA
18742	EMPTY
18743	CUSSINS; PEIRCE
18744	SLIMMER
18745	BRAUCHLA
18746	EMPTY
18747	CIRAULO
18748	EMPTY
18749	EMPTY
18750	HEUVELMANN; CROCKER
18751	DEWEES
18752	NAVANJO; JORE; CROCKET
18753	EMPTY
18754	EMPTY
18755	EMPTY
18756	EMPTY
18757	EMPTY
18758	SOLARSKI; WESSINGER
18759	SCHEIBLE
18760	EMPTY
18761	JORN
18762	SKATTEBO; KELSHEIMER; VANDERHOEF
18763	INNELLA; SEDIVY; KILCREASE; MCCRADY
18764	EMPTY
18765	MACLAUCHLAN
18766	UTZINGER
18767	EMPTY
18768	EMPTY
18769	HONGA; LALIOTIS; DAUDT
18770	DUMPE
18771	PENSIERO
18772	HERAL; JORY
18773	EMPTY
18774	EMPTY
18775	GERBINO
18776	CHOCRON
18777	BENTREM; DEROCCO
18778	MUCHER
18779	HERAS
18780	EMPTY
18781	DETIENNE
18782	EMPTY
18783	FRIEHAUF; HONGO
18784	HOLSCHER
18785	LINGEFELT; JOSE
18786	DRAGGOO
18787	EMPTY
18788	RUPEL
18789	EMPTY
18790	BERTHELETTE
18791	EMPTY
18792	EMPTY
18793	SOLOMEN; SEVENBERGEN
18794	RUPER; NODINE
18795	VANDERHOFF
18796	EMPTY
18797	NEGRI
18798	EMPTY
18799	JOSS
18800	DAUER; JOST
18801	DANNHAUS; KENNAMER
18802	SCHULKIN; MCMUTRY
18803	NEGRO; RADABAUGH
18804	DEMIAN; TUMMINELLO
18805	EMPTY
18806	YOKUM
18807	TRAUGOTT
18808	EMPTY
18809	MIMNAUGH; YOSTEN
18810	SOVEL
18811	TORGERSON
18812	MOLININI
18813	LANOUETTE
18814	LOVFALD
18815	EMPTY
18816	EMPTY
18817	EMPTY
18818	HERBY; HUMPHRIES
18819	DETTORRE; KINGHAM
18820	EMPTY
18821	EMPTY
18822	ELLISON
18823	SOVEY
18824	LAFLORE; LANDFRIED
18825	EMPTY
18826	ELLISOR; MCEACHIN
18827	GIBALA
18828	JOTO
18829	EMPTY
18830	EMPTY
18831	BEDILLION
18832	EMPTY
18833	SCULLION
18834	EMPTY
18835	SCANDRETT; HEISINGER
18836	EMPTY
18837	DAILEY
18838	EMPTY
18839	MAENO; HONIE
18840	WOLFROM
18841	HONIG
18842	BARDILL
18843	TERAVAINEN; SUGRUE
18844	EMPTY
18845	WENSKE
18846	EMPTY
18847	EMPTY
18848	LUEBBERS
18849	FAWELL; LUEBBERT
18850	SYKORA
18851	BURLETTE; RODRIGEUZ; OKUMOTO
18852	EMPTY
18853	DAUGE; HALBERSHTAM
18854	STOKLASA; MALEKZADEH; ROBELLA; GRAMBLING
18855	EMPTY
18856	HAAGENSEN
18857	BARNERS
18858	EMPTY
18859	CORTIS
18860	JOUN; HERDA
18861	EMPTY
18862	EMPTY
18863	SHUTTERS
18864	DEMICH; TOWNER
18865	WENSKY; TOWNES
18866	EMPTY
18867	DEMICK
18868	ROBELLO; WIGNALL
18869	HEINEKEN; WORMUTH; DIFELICE
18870	EMPTY
18871	ROGENS; STANDISH
18872	EMPTY
18873	KEMLER
18874	EMPTY
18875	ZANDERS
18876	EMPTY
18877	LEBARON
18878	SICHTA
18879	HERDT
18880	WINDOVER
18881	EMPTY
18882	EMPTY
18883	MAIORANO
18884	JOVE
18885	SESSLER
18886	ARREDLA; COMMINGS; REINBOLD
18887	AGILAR
18888	EMPTY
18889	EMPTY
18890	BARNESS; MORMAN
18891	EREBIA
18892	EMPTY
18893	DUDDING
18894	BUDWORTH; CORBELLI
18895	KROENER; VANBOERUM
18896	EMPTY
18897	WIERSEMA
18898	ENZENAUER
18899	CROSSWHITE
18900	EMPTY
18901	MASCROFT; CLAPHAM
18902	REINBOLT
18903	HEREK
18904	EMPTY
18905	FEDUCCIA; HEREM
18906	GUETHLE; NEGUS
18907	EMPTY
18908	EMPTY
18909	KUBICKI
18910	MCCLAMROCH; MCCRAIG
18911	EMPTY
18912	EMPTY
18913	GUNDLACH
18914	CZARNY; LANTING
18915	GOUPIL
18916	BUTAUD
18917	MCCRAIN
18918	EMPTY
18919	REINING; OSTROSKI; BEDNAR
18920	RINEHARDT; ALLMAN
18921	EMPTY
18922	LUZZI
18923	EMPTY
18924	DASHNE; BARNETT
18925	EMPTY
18926	EMPTY
18927	SCHAVONE
18928	EMPTY
18929	EMPTY
18930	COLLISON
18931	EMPTY
18932	DEROCHE
18933	BENCKENDORF; TARKENTON; RYTUBA
18934	DASHNO; DEMIEL
18935	OSTROSKY; SOVIE; ERBEN
18936	DEMIEN
18937	EMPTY
18938	KREUTER
18939	ERBER
18940	ERBES; KUNERT
18941	EMPTY
18942	SCHERSCHLIGT; DUPRAS
18943	DUPRAT; SCHEPPER
18944	KIRSCHENMANN; HAYCRAFT
18945	MATSUZAKI
18946	EMPTY
18947	EMPTY
18948	DUPRAY; FOSBERG
18949	LIGGONS
18950	EMPTY
18951	EMPTY
18952	EMPTY
18953	EMPTY
18954	SYROP; PRIDMORE
18955	EMPTY
18956	WHINNERY; TRIPPENSEE; BEILER
18957	STEELEY; PATOUT
18958	SHAEFER
18959	TERRACCIANO; BRANDAL; STINGEL
18960	GARTENMAYER
18961	KUNESH
18962	POPADIUK; CHAMLEE
18963	CUNNINGAN; BEILEY
18964	BERGENE
18965	VIRELLA; STINGER
18966	TORPEY
18967	HONMA
18968	BRANDAU
18969	EMPTY
18970	HALWOOD; LICHSTEIN
18971	UZIEL
18972	LAVERETTE; TAGUCHI
18973	VIRELLI; HANSHAW
18974	YOECKEL; KIRKEBY
18975	HAGGERTON; OBLANDER
18976	RADTKE
18977	EMPTY
18978	EMPTY
18979	RUPKE; JOYA; HUFFINES
18980	EVARTS
18981	EVARTT
18982	CHAMLEY; COCKREHAM; MAERZ
18983	EMSHWILLER; JOYE
18984	SANQUENETTI; LUECKENOTTE; GERBITZ
18985	EMPTY
18986	EMPTY
18987	EMPTY
18988	ANGUIANO
18989	EMPTY
18990	EMPTY
18991	EMPTY
18992	CHANDIER
18993	SUNSHINE
18994	MAESE
18995	HARDINSON
18996	EMPTY
18997	ESPREE; NORDQUIST
18998	EMPTY
18999	EMPTY
19000	MARSZALEK
19001	VANDEWATER
19002	EMPTY
19003	WARMOTH; WILLITZER; ROGERS
19004	SIEVERS
19005	SIEVERT
19006	OTTMAN
19007	EMPTY
19008	AILSWORTH
19009	EMPTY
19010	EMPTY
19011	MARRIER
19012	RUPLE
19013	HUMPHERS
19014	HOCHSTINE
19015	SUMARAN; STAACK
19016	EMPTY
19017	EMPTY
19018	EMPTY
19019	HUMPHERY
19020	EMPTY
19021	EMDEE
19022	EMPTY
19023	EMPTY
19024	EMPTY
19025	EMPTY
19026	EMPTY
19027	MAHNKE; CHANNELL
19028	EMPTY
19029	EMPTY
19030	EMPTY
19031	PRATHER
19032	EMPTY
19033	PEZZANO
19034	BICHLER
19035	EMPTY
19036	KOENEMUND
19037	EMPTY
19038	WOLFRUM
19039	EMPTY
19040	EMPTY
19041	ANSBACHER
19042	DEANGELO
19043	KRZESINSKI
19044	SCARBROUGH
19045	EMPTY
19046	CASSARINO; STPETER
19047	EMPTY
19048	HUXLEY; MCLESTER; VETRANO; CARNEVALE
19049	EMPTY
19050	HONOR
19051	BEDNER; HAZLEWOOD
19052	CORTON
19053	EMPTY
19054	TANGREN
19055	EMPTY
19056	AAVANG
19057	STAADT
19058	ASCOL; BEDNEY
19059	EMPTY
19060	DUPREE
19061	BRASSWELL
19062	EMPTY
19063	EMPTY
19064	MEISELS
19065	SHAVER
19066	EMPTY
19067	PANZICA; ECKFORD
19068	EMPTY
19069	EMPTY
19070	PAGDANGANAN
19071	EMPTY
19072	SEGOBIA
19073	MCCRANE
19074	GAPEN
19075	CEDRONE
19076	EMPTY
19077	EMPTY
19078	BERNSEN; KILKER
19079	EMPTY
19080	KROENKE; RAIFORD; DUPREY
19081	COZADD; CRANSHAW
19082	DEPINTO
19083	EMPTY
19084	EMPTY
19085	GARNHAM
19086	HUCKEBA
19087	GSTOHL
19088	EMPTY
19089	JOHANNSEN
19090	DUMPERT
19091	KONICEK; BRANDEL
19092	VANDERHOOF; ROCKWELL
19093	BRANDEN
19094	REFAZO
19095	PAROLARI; HERKE; HOGREFE
19096	PERTUBAL; VANNOSTRAND
19097	BRANDER; INSCORE
19098	BRANDES
19099	DAUNT
19100	EMPTY
19101	KALCHIK
19102	EMPTY
19103	EMPTY
19104	EMPTY
19105	OLEWINE; HANSHEW; STRITTMATTER
19106	VANDERHOOT
19107	EMPTY
19108	AUXIER
19109	RAMTHUN; DESSERT; MONTELEONE
19110	HUCKEBY
19111	BERGERT
19112	SHEUMAKER
19113	ANENE; MUCHOW
19114	EMPTY
19115	EMPTY
19116	RIGATTI; KNOLES
19117	BOYAN
19118	LARDNER
19119	MEHTALA; LESAGE
19120	EMPTY
19121	LEYDECKER; BOYAR; CAFFEE
19122	BOYAS
19123	SOLOMON
19124	GOLLIER
19125	EMPTY
19126	EMPTY
19127	REBOLLEDO
19128	SCHEPPKE; GOODWIN
19129	EMPTY
19130	EMPTY
19131	BIESENTHAL
19132	EMPTY
19133	EMPTY
19134	EMPTY
19135	EMPTY
19136	REINITZ
19137	EMPTY
19138	NODAL
19139	AUSBY; BARTMESS
19140	STRIMPLE
19141	BEILKE; ALMQUIST; IDDINGS; CAFFEY
19142	MATZEK; KERCHEVAL
19143	EMPTY
19144	RUPPE
19145	SCHUEMANN; MATZEN; OLGUIN
19146	GUARDARRAMA; GRANDINETTI
19147	EMPTY
19148	UDANI; HEINECK
19149	NOGGLER; AVENOSO; BIALECKI
19150	NOGGLES; ALVINE; DERUYTER; BRADHAM
19151	LABRODE
19152	HUESING
19153	EMPTY
19154	EMPTY
19155	EMPTY
19156	WOHLRAB; DEPPERSCHMIDT
19157	EMPTY
19158	EMPTY
19159	TILLSON; HOLLIMAN
19160	PAZMINO; ALVINO
19161	MORRONE
19162	EMPTY
19163	EMPTY
19164	SOTHEN
19165	EMPTY
19166	SOTHMAN
19167	EMPTY
19168	VONGSAMPHANH
19169	HONSE
19170	GAIBLER; FASSINO
19171	EMPTY
19172	ACHESON
19173	HOUSEMATE; DEMILT
19174	STOPPKOTTE; BOYCE
19175	HERMS; FONTANEZ
19176	EMPTY
19177	EMPTY
19178	EMPTY
19179	EMPTY
19180	MCQUIRTER
19181	MACURDY
19182	UPTGRAFT; BURGGRAF; LANGLINAIS
19183	STINGLE
19184	EMPTY
19185	GOODPASTER
19186	BRUNDRETT
19187	WUNDERLICH
19188	WANLAND
19189	LAMKINS
19190	EMPTY
19191	EMPTY
19192	EMPTY
19193	MEHTANI
19194	HERNE; ONAN
19195	EMPTY
19196	EMPTY
19197	EMPTY
19198	MAROZZI
19199	DEWESE
19200	EMPTY
19201	SIFFORD
19202	EMPTY
19203	TROFHOLZ; BOYDA
19204	EMPTY
19205	DYRSTAD
19206	EMPTY
19207	BOYDE
19208	MAGRANN; JAKAB; ERNSBERGER
19209	EMPTY
19210	FEBLES
19211	EMPTY
19212	EMPTY
19213	SEEDORF
19214	HERNY
19215	PATELLIS
19216	HONTS; SPESSARD
19217	UMBARGER
19218	EMPTY
19219	EMPTY
19220	EMPTY
19221	EMPTY
19222	EMPTY
19223	HONTZ
19224	SAUVAGEAU
19225	MCCRARY
19226	HEROD; DEMING
19227	EMPTY
19228	EMPTY
19229	SHACKLEFORD
19230	BRANDIS
19231	EMPTY
19232	BROICH; RINELLA
19233	DOLEJSI; PRESAS
19234	EMPTY
19235	EMPTY
19236	SZKLARSKI; BOYEA; HERON
19237	EMPTY
19238	EMPTY
19239	PATANELLA; DEMINT
19240	EMPTY
19241	EMPTY
19242	THIBEAUX
19243	MCALHANEY
19244	EMPTY
19245	EMPTY
19246	EMPTY
19247	PINCINCE
19248	WELDEN
19249	HONUS; DAUSE; LANGUIRAND; BASSOLINO
19250	YIDIARIS
19251	EMPTY
19252	WELDER
19253	CAFFIE; BOYER
19254	BOYES
19255	EMPTY
19256	EMPTY
19257	MALLONEE
19258	BROIDA
19259	EMPTY
19260	MROTZ
19261	SALTERN
19262	EMPTY
19263	EMPTY
19264	VIENER
19265	EMPTY
19266	SALTERS
19267	DEMALLIE
19268	CITIZEN
19269	EMPTY
19270	EMPTY
19271	MCCRATE; NAHRSTEDT; REVELES
19272	PRESBY
19273	EMPTY
19274	ZIRKLES
19275	PROVINCE
19276	JASTRZEBSKI
19277	EMPTY
19278	KLAMMER; REVELEZ; ALVIRA
19279	EMPTY
19280	EMPTY
19281	EMPTY
19282	ANESI; CHARTRAW; NOLTING
19283	EMPTY
19284	EMPTY
19285	EMPTY
19286	COLICCHIO; BEAUMONT
19287	GOLDKLANG; KONICKI
19288	EMPTY
19289	EMPTY
19290	EMPTY
19291	KORNHAUSER
19292	SINNING; CUTHBERTSON
19293	VENABLE
19294	PERSONIUS; ONDO
19295	EMPTY
19296	EMPTY
19297	EMPTY
19298	EMPTY
19299	KNEPEL
19300	PODGURSKI
19301	RONSON
19302	EVERLETH
19303	RHODARMER
19304	EMPTY
19305	CARRAN
19306	CARRAO
19307	EMPTY
19308	BENTRUP
19309	EMPTY
19310	CARRAS; RABECK
19311	EMPTY
19312	EMPTY
19313	EMPTY
